t,scenario,controller,obstacles,x,y,z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,wind_vx,wind_vy,v_disturbed_x,v_disturbed_y,h,correction,goal_distance,cbf_enabled
0.0006468296051025391,narrow_passage,baseline_no_cbf,"3.000,-0.950,0.720;3.000,0.950,0.720",-0.02104436419904232,-0.004404549486935139,0.04674029350280762,-0.01847147010266781,-0.004178400617092848,0.014495744369924068,0.31999991437922753,0.00023408820354802511,0.3199999143792276,0.00023408820354802514,0.0,0.0,0.3199999143792276,0.00023408820354802514,9.502459806489803,0.0,6.02104597521969,False
0.0507664680480957,narrow_passage,baseline_no_cbf,"3.000,-0.950,0.720;3.000,0.950,0.720",-0.021789778023958206,-0.0042325761169195175,0.047026365995407104,-0.018484782427549362,-0.003833128372207284,0.01448795571923256,0.31999992095430985,0.00022492050914666733,0.31999992095430985,0.00022492050914666733,0.0,0.0,0.31999992095430985,0.00022492050914666733,9.50728948264852,0.0,6.021791265513478,False
0.10082030296325684,narrow_passage,baseline_no_cbf,"3.000,-0.950,0.720;3.000,0.950,0.720",-0.022140977904200554,-0.004039328079670668,0.04735638201236725,-0.018114248290657997,-0.003756806021556258,0.014616155065596104,0.3199999280159534,0.00021463873055613397,0.3199999280159534,0.00021463873055613397,0.0,0.0,0.3199999280159534,0.00021463873055613397,9.50977768314772,0.0,6.022142332585996,False
0.15088248252868652,narrow_passage,baseline_no_cbf,"3.000,-0.950,0.720;3.000,0.950,0.720",-0.022142037749290466,-0.0038946273270994425,0.04772505164146423,-0.017658554017543793,-0.003600520547479391,0.014688764698803425,0.31999993308096475,0.00020694969933205063,0.31999993308096475,0.00020694969933205063,0.0,0.0,0.31999993308096475,0.00020694969933205063,9.510057872531961,0.0,6.022143297111851,False
0.2009718418121338,narrow_passage,baseline_no_cbf,"3.000,-0.950,0.720;3.000,0.950,0.720",-0.021768786013126373,-0.0037365530151873827,0.04820914566516876,-0.016728399321436882,-0.0036483039148151875,0.014644567854702473,0.319999938395278,0.00019856237878942143,0.319999938395278,0.00019856237878942143,0.0,0.0,0.319999938395278,0.00019856237878942143,9.508101107222823,0.0,6.021769945292699,False
0.25103139877319336,narrow_passage,baseline_no_cbf,"3.000,-0.950,0.720;3.000,0.950,0.720",-0.02130250260233879,-0.003583164419978857,0.04864272475242615,-0.015849847346544266,-0.0035120639950037003,0.014575011096894741,0.31999994334053766,0.00019042597691737158,0.31999994334053766,0.00019042597691737158,0.0,0.0,0.31999994334053766,0.00019042597691737158,9.505573638900456,0.0,6.021303568739285,False
0.3011486530303955,narrow_passage,baseline_no_cbf,"3.000,-0.950,0.720;3.000,0.950,0.720",-0.020855478942394257,-0.00342379417270422,0.04907649755477905,-0.015098776668310165,-0.003606181126087904,0.014572767540812492,0.3199999482609121,0.00018196981507913806,0.3199999482609121,0.00018196981507913806,0.0,0.0,0.3199999482609121,0.00018196981507913806,9.503174338094682,0.0,6.020856452422461,False
0.35123157501220703,narrow_passage,baseline_no_cbf,"3.000,-0.950,0.720;3.000,0.950,0.720",-0.02048194594681263,-0.003320602234452963,0.04953412711620331,-0.014521943405270576,-0.0037489039823412895,0.014653993770480156,0.3199999513266679,0.00017649626108679641,0.3199999513266679,0.00017649626108679641,0.0,0.0,0.3199999513266679,0.00017649626108679641,9.501113067944383,0.0,6.020482861687318,False
0.4012939929962158,narrow_passage,baseline_no_cbf,"3.000,-0.950,0.720;3.000,0.950,0.720",-0.020043248310685158,-0.0033244765363633633,0.049982085824012756,-0.013974045403301716,-0.003971570637077093,0.014508090913295746,0.319999951205912,0.00017671506425140764,0.319999951205912,0.00017671506425140764,0.0,0.0,0.319999951205912,0.00017671506425140764,9.498455768392105,0.0,6.0200441662562,False
0.45139360427856445,narrow_passage,baseline_no_cbf,"3.000,-0.950,0.720;3.000,0.950,0.720",-0.019542673602700233,-0.003370126010850072,0.050386443734169006,-0.013216021470725536,-0.004091236274689436,0.014550095424056053,0.31999994984835706,0.00017915649293158336,0.3199999498483571,0.00017915649293158339,0.0,0.0,0.3199999498483571,0.00017915649293158339,9.495346076036457,0.0,6.0195436170089565,False
