t,scenario,controller,obstacles,x,y,z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,wind_vx,wind_vy,v_disturbed_x,v_disturbed_y,h,correction,goal_distance,cbf_enabled
0.0008022785186767578,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",0.0010048765689134598,0.02043815888464451,0.11178824305534363,-0.0007237737299874425,0.011517207138240337,0.025777878239750862,0.34109688664363225,0.07844051199489369,0.3410968866436323,0.0784405119948937,0.0,0.0,0.3410968866436323,0.0784405119948937,6.3360877129533435,0.0,6.1555774192525226,True
0.0507965087890625,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.0009436291293241084,0.020801445469260216,0.11319464445114136,-0.0020777215249836445,0.011468198150396347,0.026000866666436195,0.341106957207925,0.07839670748412067,0.341106957207925,0.07839670748412067,0.0,0.0,0.341106957207925,0.07839670748412067,6.346561762964365,0.0,6.157394992430444,True
0.10105204582214355,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.0029127118177711964,0.021164601668715477,0.11443279683589935,-0.003440435277298093,0.01149345189332962,0.02607865259051323,0.34111707319128703,0.0783526794526524,0.34111707319128703,0.0783526794526524,0.0,0.0,0.34111707319128703,0.0783526794526524,6.357150667208183,0.0,6.159232751032777,True
0.15094685554504395,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.004942744970321655,0.021475115790963173,0.11546911299228668,-0.004776951391249895,0.011450991965830326,0.02597133256494999,0.34112669865925194,0.07831076210738798,0.34112669865925194,0.07831076210738798,0.0,0.0,0.34112669865925194,0.07831076210738798,6.368015489383616,0.0,6.161141795702744,True
0.2010955810546875,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.007215257268399,0.021752798929810524,0.11629684269428253,-0.006120527628809214,0.01119859516620636,0.025654030963778496,0.34113659525439843,0.07826763940631364,0.34113659525439843,0.07826763940631364,0.0,0.0,0.34113659525439843,0.07826763940631364,6.380122101031235,0.0,6.163294613631256,True
0.25107908248901367,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.008969667367637157,0.02186764031648636,0.11669354140758514,-0.006817858666181564,0.010925360023975372,0.025081448256969452,0.3411429959269854,0.07823973625953,0.3411429959269854,0.07823973625953,0.0,0.0,0.3411429959269854,0.07823973625953,6.389381795222247,0.0,6.164978934607253,True
0.3012263774871826,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.010633734986186028,0.021821092814207077,0.11693507432937622,-0.0074866353534162045,0.010517489165067673,0.02454296126961708,0.3411471394798445,0.07822166723305955,0.3411471394798445,0.07822166723305955,0.0,0.0,0.3411471394798445,0.07822166723305955,6.398023641872317,0.0,6.166611305763143,True
0.3512599468231201,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.012306654825806618,0.02170899510383606,0.1171083152294159,-0.008113953284919262,0.009984028525650501,0.023959828540682793,0.341150494884037,0.07820703191130994,0.341150494884037,0.07820703191130994,0.0,0.0,0.341150494884037,0.07820703191130994,6.406655434909068,0.0,6.168266969403995,True
0.40134572982788086,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.014241918921470642,0.021546894684433937,0.11704231798648834,-0.008694615215063095,0.009451266378164291,0.0231182761490345,0.3411539729459431,0.0781918585480529,0.3411539729459431,0.0781918585480529,0.0,0.0,0.3411539729459431,0.0781918585480529,6.416617284532746,0.0,6.170189528925861,True
0.4513990879058838,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.015851741656661034,0.021321136504411697,0.11675386130809784,-0.009330511093139648,0.008918821811676025,0.022455478087067604,0.34115574136012167,0.07818414249082586,0.34115574136012167,0.07818414249082586,0.0,0.0,0.34115574136012167,0.07818414249082586,6.424823948043997,0.0,6.171809101571675,True
0.5014374256134033,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.01739824004471302,0.02104974538087845,0.11634697020053864,-0.009802070446312428,0.008291070349514484,0.021669527515769005,0.3411567662695289,0.0781796701740165,0.3411567662695289,0.0781796701740165,0.0,0.0,0.3411567662695289,0.0781796701740165,6.432661409612551,0.0,6.173377145777451,True
0.5514984130859375,multi_obstacle,cbf_velocity_filter,"2.600,-0.450,0.800;3.700,0.550,0.800",-0.018865035846829414,0.020808327943086624,0.11599327623844147,-0.010322963818907738,0.007577167823910713,0.02075829543173313,0.34115793510647224,0.07817456948322797,0.34115793510647224,0.07817456948322797,0.0,0.0,0.34115793510647224,0.07817456948322797,6.44011455764158,0.0,6.174860807177001,True
