t,scenario,controller,obstacles,x,y,z,x_rel,y_rel,z_rel,origin_x,origin_y,origin_z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,wind_vx,wind_vy,v_disturbed_x,v_disturbed_y,h,correction,goal_distance,cbf_enabled
0.0022454261779785156,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.022157132625579834,0.004515577107667923,-0.05229061096906662,0.02141109388321638,-0.0067517757415771484,-0.0800322163850069,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.02861441671848297,-0.015932613983750343,-0.15961810946464539,-0.0031894038607707975,0.14996608851007917,-0.0031894038607707975,0.14996608851007917,0.0,0.0,-0.0031894038607707975,0.14996608851007917,0.07765508686188674,0.0,1.0069794302269013,False
0.05234956741333008,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.022206991910934448,0.004107744432985783,-0.06086016446352005,0.021460953168570995,-0.007159608416259289,-0.08860176987946033,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.028806431218981743,-0.016894524917006493,-0.16133159399032593,-0.0031955336324539867,0.1499659580198248,-0.0031955336324539867,0.1499659580198248,0.0,0.0,-0.0031955336324539867,0.1499659580198248,0.07790759755333335,0.0,1.0073882316843374,False
0.10283017158508301,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.0220505241304636,0.0037047017831355333,-0.0692833811044693,0.021304485388100147,-0.007562651066109538,-0.09702498652040958,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.02830546349287033,-0.017132068052887917,-0.162153422832489,-0.0031709776683831042,0.14996647925662127,-0.0031709776683831042,0.14996647925662127,0.0,0.0,-0.0031709776683831042,0.14996647925662127,0.07814866542846523,0.0,1.0077878630550274,False
0.15296673774719238,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.0220514927059412,0.003357812762260437,-0.07541580498218536,0.021305453963577747,-0.007909540086984634,-0.10315741039812565,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.02883465401828289,-0.01834571175277233,-0.1627109795808792,-0.0031700308601846335,0.14996649927348932,-0.0031700308601846335,0.14996649927348932,0.0,0.0,-0.0031700308601846335,0.14996649927348932,0.07836220724517252,0.0,1.0081346950516836,False
0.20313668251037598,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.021894173696637154,0.002998681738972664,-0.08151634782552719,0.0211481349542737,-0.008268671110272408,-0.10925795324146748,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.02791931852698326,-0.018374528735876083,-0.16304147243499756,-0.0031455134666523383,0.14996701552351804,-0.0031455134666523383,0.14996701552351804,0.0,0.0,-0.0031455134666523383,0.14996701552351804,0.07857681720013747,0.0,1.008490434637096,False
0.25281429290771484,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.021850472316145897,0.002587779425084591,-0.08766768127679825,0.021104433573782444,-0.00867957342416048,-0.11540928669273853,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.026713548228144646,-0.01749102957546711,-0.16235829889774323,-0.00313773812648997,0.14996717840730872,-0.00313773812648997,0.14996717840730872,0.0,0.0,-0.00313773812648997,0.14996717840730872,0.07882847616579187,0.0,1.008900331529144,False
0.30344104766845703,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.02166021801531315,0.0022962919902056456,-0.0927291139960289,0.020914179272949696,-0.008971060859039426,-0.12047071941196918,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.026199638843536377,-0.017175734043121338,-0.16152851283550262,-0.0031085660251477486,0.149967785931737,-0.0031085660251477486,0.149967785931737,0.0,0.0,-0.0031085660251477486,0.149967785931737,0.07900051934302132,0.0,1.0091877944890517,False
0.35339832305908203,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.02140132337808609,0.0020149322226643562,-0.09724488854408264,0.020655284635722637,-0.009252420626580715,-0.12498649396002293,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.02581004798412323,-0.017215661704540253,-0.159778892993927,-0.003069246077114691,0.1499685958076494,-0.003069246077114691,0.1499685958076494,0.0,0.0,-0.003069246077114691,0.1499685958076494,0.07916370044678232,0.0,1.0094637632545287,False
0.40381741523742676,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.021089568734169006,0.0016878728056326509,-0.10243259370326996,0.020343529991805553,-0.00957948004361242,-0.13017419911921024,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.025281893089413643,-0.01781780831515789,-0.15877528488636017,-0.003021961343507568,0.14996955607601944,-0.003021961343507568,0.14996955607601944,0.0,0.0,-0.003021961343507568,0.14996955607601944,0.07935331367660091,0.0,1.0097844253788322,False
0.45380115509033203,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.021018359810113907,0.0013589182635769248,-0.10644026845693588,0.020272321067750454,-0.009908434585668147,-0.13418187387287617,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.025497987866401672,-0.017670392990112305,-0.1570543348789215,-0.003010407278346274,0.14996978845093592,-0.003010407278346274,0.14996978845093592,0.0,0.0,-0.003010407278346274,0.14996978845093592,0.0795542048288133,0.0,1.0101118815501324,False
0.5041334629058838,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.020675962790846825,0.0011618917342275381,-0.10991692543029785,0.01992992404848337,-0.010105461115017533,-0.13765853084623814,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.02433890290558338,-0.017699863761663437,-0.1554756611585617,-0.002959004774253352,0.1499708114625841,-0.002959004774253352,0.1499708114625841,0.0,0.0,-0.002959004774253352,0.1499708114625841,0.07966259888593596,0.0,1.0103020560441123,False
0.5540804862976074,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.020536890253424644,0.0009520305320620537,-0.11355525255203247,0.01979085151106119,-0.010315322317183018,-0.14129685796797276,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.024277251213788986,-0.017354892566800117,-0.15370413661003113,-0.0029377544447719444,0.1499712292368847,-0.0029377544447719444,0.1499712292368847,0.0,0.0,-0.0029377544447719444,0.1499712292368847,0.07978727706835005,0.0,1.0105091431117317,False
0.604539155960083,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.020403362810611725,0.0007960020448081195,-0.1163010448217392,0.019657324068248272,-0.010471350804436952,-0.14404265023767948,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.024384094402194023,-0.01732490211725235,-0.1521122306585312,-0.0029174907606760547,0.14997162480836626,-0.0029174907606760547,0.14997162480836626,0.0,0.0,-0.0029174907606760547,0.14997162480836626,0.07987887005985589,0.0,1.0106625357586316,False
0.6548423767089844,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.02032972127199173,0.0006408275803551078,-0.11869429051876068,0.019583682529628277,-0.010626525268889964,-0.14643589593470097,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.023955712094902992,-0.017195580527186394,-0.15045379102230072,-0.002906119064890347,0.14997184559770102,-0.002906119064890347,0.14997184559770102,0.0,0.0,-0.002906119064890347,0.14997184559770102,0.0799723588220456,0.0,1.0108162514515147,False
0.7049515247344971,hitl_campaign_conservative,baseline_no_cbf,"0.001,0.311,0.130",0.020399607717990875,0.0003343853750266135,-0.12182474136352539,0.019653568975627422,-0.010932967474218458,-0.14956634677946568,0.0007460387423634529,0.011267352849245071,0.027741605415940285,0.024416809901595116,-0.017140096053481102,-0.1467655599117279,-0.0029156022102471723,0.14997166153561015,-0.0029156022102471723,0.14997166153561015,0.0,0.0,-0.0029156022102471723,0.14997166153561015,0.08016557303580314,0.0,1.0111239921491868,False
