t,scenario,controller,obstacles,x,y,z,x_rel,y_rel,z_rel,origin_x,origin_y,origin_z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,wind_vx,wind_vy,v_disturbed_x,v_disturbed_y,h,correction,goal_distance,cbf_enabled
0.002271413803100586,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.002704064827412367,-0.002466735430061817,-0.05177488550543785,-0.0012175700394436717,0.007910408079624176,-0.09135450422763824,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.008695121854543686,0.007078866474330425,-0.15096528828144073,0.1185879928291882,-0.2331471596671585,0.00018409160811704595,0.1499998870342235,0.0,0.0,0.00018409160811704595,0.1499998870342235,0.06841781218501262,0.4010251154483472,0.9920903390687457,True
0.052639007568359375,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.002903941087424755,-0.0023593914229422808,-0.05842676758766174,-0.00141744629945606,0.008017752086743712,-0.09800638630986214,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.009464859031140804,0.006601070985198021,-0.15057222545146942,0.11835234905472225,-0.2338452181971656,0.00021433521447510672,0.1499998468679746,0.0,0.0,0.00021433521447510672,0.1499998468679746,0.0683556422504901,0.4016137750239403,0.9919832606092952,True
0.10264229774475098,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.0030738168861716986,-0.0022901224438101053,-0.06385569274425507,-0.0015873220982030034,0.008087021065875888,-0.10343531146645546,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.009402889758348465,0.007473617326468229,-0.1502469778060913,0.11815206633852382,-0.2343105074721202,0.0002400392120291328,0.14999980793713266,0.0,0.0,0.0002400392120291328,0.14999980793713266,0.06831570686163782,0.40199212016038155,0.9919142490000895,True
0.15329718589782715,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.0032494408078491688,-0.002184309996664524,-0.06986691057682037,-0.0017629460198804736,0.008192833513021469,-0.10944652929902077,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.009133633226156235,0.007218868006020784,-0.15004689991474152,0.11794291282077654,-0.23498943440862982,0.0002666259068913961,0.14999976303523208,0.0,0.0,0.0002666259068913961,0.14999976303523208,0.06825453039182822,0.4025722179315258,0.9918087333118206,True
0.20287680625915527,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.0032441914081573486,-0.0021763911936432123,-0.07359538972377777,-0.0017576966201886535,0.008200752316042781,-0.11317500844597816,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.009581825695931911,0.008725116029381752,-0.1477304846048355,0.23794652856218151,-0.23575630245530435,0.00026583411875128653,0.1499997644405527,0.0,0.0,0.00026583411875128653,0.1499997644405527,0.06824989044633203,0.5226162635290236,0.991800805204287,True
0.2534291744232178,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.003387452568858862,-0.0021244084928184748,-0.07740414142608643,-0.0019009577808901668,0.008252735016867518,-0.11698376014828682,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.01093310210853815,0.007991326041519642,-0.14606443047523499,0.11777896836566498,-0.23538761258397148,0.0002875159361557267,0.14999972444836843,0.0,0.0,0.0002875159361557267,0.14999972444836843,0.06822008026562283,0.4028990455919125,0.9917490868369925,True
0.3032364845275879,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.0034868568181991577,-0.002129052300006151,-0.08077412843704224,-0.0020003620302304626,0.008248091209679842,-0.12035374715924263,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.0115993432700634,0.008275236934423447,-0.14514495432376862,0.2376601252677826,-0.23621940383806617,0.0003025491471446362,0.14999969487973489,0.0,0.0,0.0003025491471446362,0.14999969487973489,0.06822317773104729,0.5228694716111596,0.9917539261517927,True
0.35390543937683105,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.003690955461934209,-0.0020154675003141165,-0.08455133438110352,-0.0022044606739655137,0.008361676009371877,-0.12413095310330391,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.011998427100479603,0.008115054108202457,-0.14217115938663483,0.23741475071605733,-0.23703655050589403,0.00033345653957032016,0.14999962935532946,0.0,0.0,0.00033345653957032016,0.14999962935532946,0.06815777166692563,0.5234904516465877,0.9916407742997486,True
0.40377283096313477,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.003834502073004842,-0.0019630510360002518,-0.08807049691677094,-0.0023480072850361466,0.008414092473685741,-0.12765011563897133,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.011742793023586273,0.0068636685609817505,-0.14001525938510895,0.11724689748669263,-0.23648488584050165,0.00035518869587919394,0.14999957946937825,0.0,0.0,0.00035518869587919394,0.14999957946937825,0.06812785460615486,0.40377458254563287,0.9915886874823627,True
0.45421934127807617,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.004009651020169258,-0.001952857943251729,-0.090778648853302,-0.002523156232200563,0.008424285566434264,-0.1303582675755024,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.012964561581611633,0.007128704804927111,-0.13750439882278442,0.2370361940936007,-0.2376438331736684,0.00038168765534325505,0.1499995143809931,0.0,0.0,0.00038168765534325505,0.1499995143809931,0.06812276356481636,0.5238226347307928,0.9915789246307166,True
0.5043540000915527,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.004087370354682207,-0.0019713619258254766,-0.09243914484977722,-0.002600875566713512,0.008405781583860517,-0.13201876357197762,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.013278204016387463,0.007308993488550186,-0.13558322191238403,0.35694105871841136,-0.23866549116717223,0.0003934371396786129,0.14999948402316965,0.0,0.0,0.0003934371396786129,0.14999948402316965,0.06813395276743278,0.643716075222625,0.9915976293588181,True
0.5542197227478027,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.003998697269707918,-0.002126106759533286,-0.09437299519777298,-0.002512202481739223,0.008251036750152707,-0.13395261391997337,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.011641974560916424,0.006967575754970312,-0.13312524557113647,0.11706411973286905,-0.23559523985892533,0.00037996426237215926,0.14999951875642575,0.0,0.0,0.00037996426237215926,0.14999951875642575,0.06822376871866999,0.4028628923213131,0.9917521450788277,True
0.6043562889099121,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.0038383016362786293,-0.002301454311236739,-0.09568381309509277,-0.002351806848309934,0.008075689198449254,-0.13526343181729317,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.010961397551000118,0.006531589664518833,-0.13177740573883057,0.1172617516597402,-0.23452120593035644,0.000355642090703573,0.14999957839508524,0.0,0.0,0.000355642090703573,0.14999957839508524,0.06832533423241215,0.40189957953799904,0.9919270988104838,True
0.6546988487243652,hitl_campaign_conservative,cbf_velocity_filter,"-0.001,0.290,0.130",-0.0035197725519537926,-0.002582266926765442,-0.09748336672782898,-0.0020332777639850974,0.007794876582920551,-0.13706298545002937,-0.0014864947879686952,-0.010377143509685993,0.039579618722200394,-0.010525721125304699,0.0060402327217161655,-0.13002878427505493,0.11764676638913317,-0.23277924368518343,0.0003073870684658712,0.14999968504363648,0.0,0.0,0.0003073870684658712,0.14999968504363648,0.06848796836965614,0.40036013565056955,0.9922072067635708,True
