t,scenario,controller,obstacles,x,y,z,x_rel,y_rel,z_rel,origin_x,origin_y,origin_z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,wind_vx,wind_vy,v_disturbed_x,v_disturbed_y,h,correction,goal_distance,cbf_enabled
0.0017917156219482422,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.006230307277292013,-0.018881386145949364,-0.04393927752971649,-0.011562426574528217,-0.01665631216019392,-0.09439671039581299,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,-0.0033287962432950735,0.00016976671759039164,-0.25427335500717163,0.001705838847070442,0.149990300065797,0.001705838847070442,0.149990300065797,0.0,0.0,0.001705838847070442,0.149990300065797,0.08350490973918553,0.0,1.016722059740742,False
0.05252528190612793,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.006936552468687296,-0.02051520347595215,-0.062035806477069855,-0.0122686717659235,-0.018290129490196705,-0.11249323934316635,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,-0.0038500407245010138,4.822301707463339e-05,-0.2633804678916931,0.0018071148443341931,0.14998911405811885,0.0018071148443341931,0.14998911405811885,0.0,0.0,0.0018071148443341931,0.14998911405811885,0.08455912683778614,0.0,1.0183640351682013,False
0.10236310958862305,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.007373667787760496,-0.02140006795525551,-0.0741942971944809,-0.0127057870849967,-0.019174993969500065,-0.12465173006057739,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,-0.0040493737906217575,-0.0005603734171018004,-0.2681582570075989,0.0018698653192194324,0.14998834489282148,0.0018698653192194324,0.14998834489282148,0.0,0.0,0.0018698653192194324,0.14998834489282148,0.08513411380087967,0.0,1.019254190748402,False
0.15286469459533691,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.00795042235404253,-0.022552134469151497,-0.08975755423307419,-0.013282541651278734,-0.020327060483396053,-0.14021498709917068,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,-0.004338495898991823,-0.002837123814970255,-0.2730175256729126,0.0019525233873333764,0.14998729163639804,0.0019525233873333764,0.14998729163639804,0.0,0.0,0.0019525233873333764,0.14998729163639804,0.08588585159065122,0.0,1.0204135123896614,False
0.2032790184020996,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.008292260579764843,-0.02313566952943802,-0.10142313688993454,-0.013624379877001047,-0.020910595543682575,-0.15188056975603104,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,-0.003956763539463282,-0.0033241466153413057,-0.27437588572502136,0.0020016199553353274,0.14998664446394688,0.0020016199553353274,0.14998664446394688,0.0,0.0,0.0020016199553353274,0.14998664446394688,0.08626923405923385,0.0,1.0210015023595163,False
0.2532992362976074,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.008685353212058544,-0.023566359654068947,-0.1157330721616745,-0.014017472509294748,-0.021341285668313503,-0.166190505027771,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,-0.003256559371948242,-0.0036363995168358088,-0.2750711739063263,0.002058492009423214,0.1499858747037438,0.002058492009423214,0.1499858747037438,0.0,0.0,0.002058492009423214,0.1499858747037438,0.08655671141051349,0.0,1.02143747304774,False
0.3031587600708008,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.008968966081738472,-0.023716645315289497,-0.12630270421504974,-0.014301085378974676,-0.021491571329534054,-0.17676013708114624,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,-0.00323489704169333,-0.003641916438937187,-0.2754875719547272,0.0020998240866733327,0.14998530174255414,0.0020998240866733327,0.14998530174255414,0.0,0.0,0.0020998240866733327,0.14998530174255414,0.0866613514789496,0.0,1.021591675445869,False
0.35390615463256836,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.009119038470089436,-0.023584017530083656,-0.1347542256116867,-0.01445115776732564,-0.021358943544328213,-0.1852116584777832,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,-0.002451194217428565,-0.003383335890248418,-0.27386805415153503,0.002122130260885759,0.14998498779263153,0.002122130260885759,0.14998498779263153,0.0,0.0,0.002122130260885759,0.14998498779263153,0.08658040655674286,0.0,1.0214611727906266,False
0.40364503860473633,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.009245718829333782,-0.023360591381788254,-0.14321006834506989,-0.014577838126569986,-0.02113551739603281,-0.19366750121116638,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,-0.0015095398994162679,-0.0038717242423444986,-0.27283570170402527,0.002141197603731174,0.14998471679748496,0.002141197603731174,0.14998471679748496,0.0,0.0,0.002141197603731174,0.14998471679748496,0.08644053389766215,0.0,1.02123956947041,False
0.4542698860168457,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.0091460095718503,-0.02299068495631218,-0.15278494358062744,-0.014478128869086504,-0.020765610970556736,-0.20324237644672394,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,0.00011545799497980624,-0.0044566248543560505,-0.27086713910102844,0.002127325698242551,0.14998491419264004,0.002127325698242551,0.14998491419264004,0.0,0.0,0.002127325698242551,0.14998491419264004,0.08620019339686442,0.0,1.0208682817854828,False
0.5044078826904297,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.0089702308177948,-0.022728484123945236,-0.1600114405155182,-0.014302350115031004,-0.020503410138189793,-0.21046887338161469,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,0.0014070370234549046,-0.004214890766888857,-0.2697528600692749,0.0021020428073220744,0.14998527066360942,0.0021020428073220744,0.14998527066360942,0.0,0.0,0.0021020428073220744,0.14998527066360942,0.08602699312902162,0.0,1.020603628899333,False
0.5543417930603027,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.00859374925494194,-0.02223184145987034,-0.16814982891082764,-0.013925868552178144,-0.020006767474114895,-0.21860726177692413,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,0.0012468413915485144,-0.003447905881330371,-0.2677707076072693,0.0020477174233849127,0.1499860221932496,0.0020477174233849127,0.1499860221932496,0.0,0.0,0.0020477174233849127,0.1499860221932496,0.08569826104416478,0.0,1.0201018260487162,False
0.604475736618042,hitl_campaign_conservative,baseline_no_cbf,"0.005,0.298,0.130",-0.008296716026961803,-0.02183358743786812,-0.17364127933979034,-0.013628835324198008,-0.019608513452112675,-0.22409871220588684,0.005332119297236204,-0.0022250739857554436,0.0504574328660965,0.0013750824145972729,-0.003220844315364957,-0.26559123396873474,0.002004830939299605,0.14998660157795704,0.002004830939299605,0.14998660157795704,0.0,0.0,0.002004830939299605,0.14998660157795704,0.08543534702336339,0.0,1.0196995958890644,False
