t,scenario,controller,obstacles,x,y,z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,wind_vx,wind_vy,v_disturbed_x,v_disturbed_y,h,correction,goal_distance,cbf_enabled
0.0006508827209472656,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.020019574090838432,-0.005390374455600977,-0.008396610617637634,0.014493472874164581,-0.009918157942593098,-0.002627921523526311,0.33183778029258637,0.11128201818123708,0.33183778029258637,0.11128201818123708,0.0,0.0,0.33183778029258637,0.11128201818123708,7.557812394938519,0.0,6.307278053821307,True
0.0507965087890625,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.01912829279899597,-0.005566493608057499,-0.00846908986568451,0.013528672978281975,-0.009592187590897083,-0.002381299389526248,0.3318398336678459,0.11127589492471551,0.331839833667846,0.11127589492471553,0.0,0.0,0.331839833667846,0.11127589492471553,7.563127120642516,0.0,6.3081790826101924,True
0.10094714164733887,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.018182853236794472,-0.00559261767193675,-0.008702069520950317,0.01244527380913496,-0.009093851782381535,-0.002467836020514369,0.33184469803194055,0.11126138767825146,0.3318446980319406,0.11126138767825147,0.0,0.0,0.3318446980319406,0.11126138767825147,7.568764774103487,0.0,6.309083778598162,True
0.15095973014831543,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.017488449811935425,-0.005340100731700659,-0.00894908607006073,0.011645154096186161,-0.008141903206706047,-0.002499091438949108,0.3318528114132972,0.11123718603547364,0.33185281141329726,0.11123718603547365,0.0,0.0,0.33185281141329726,0.11123718603547365,7.572903663681036,0.0,6.309661905976914,True
0.2012786865234375,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.01693415455520153,-0.004854288417845964,-0.009132251143455505,0.010992377065122128,-0.007166228722780943,-0.002383942250162363,0.33186403544975845,0.11120369586934356,0.33186403544975845,0.11120369586934356,0.0,0.0,0.33186403544975845,0.11120369586934356,7.576205402375335,0.0,6.310033092521426,True
0.2510831356048584,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.016348522156476974,-0.004311527591198683,-0.009227216243743896,0.010456507094204426,-0.006282974500209093,-0.0023233334068208933,0.33187638142594267,0.11116684510960174,0.33187638142594267,0.11116684510960174,0.0,0.0,0.33187638142594267,0.11116684510960174,7.579694730508008,0.0,6.310415969485208,True
0.3014531135559082,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.015555737540125847,-0.0036816485226154327,-0.009161904454231262,0.009781387634575367,-0.005199089180678129,-0.002236539265140891,0.3318913346181001,0.11112219402718929,0.3318913346181001,0.11112219402718929,0.0,0.0,0.3318913346181001,0.11112219402718929,7.584421110265506,0.0,6.310967697517965,True
0.3512294292449951,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.014803159981966019,-0.0032759096939116716,-0.008984565734863281,0.009069012477993965,-0.004538328852504492,-0.0020708974916487932,0.3319023136705058,0.11108939724458472,0.3319023136705058,0.11108939724458472,0.0,0.0,0.3319023136705058,0.11108939724458472,7.588910905237979,0.0,6.3115525494225135,True
0.40152812004089355,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.013887918554246426,-0.0030783331021666527,-0.008592098951339722,0.008258338086307049,-0.004156875424087048,-0.0017742912750691175,0.33191072237929464,0.11106427134616596,0.33191072237929464,0.11106427134616596,0.0,0.0,0.33191072237929464,0.11106427134616596,7.594374839090978,0.0,6.312357773461052,True
0.45137882232666016,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.012754139490425587,-0.0029902677051723003,-0.008100643754005432,0.007014088798314333,-0.003858198644593358,-0.0013187997974455357,0.3319185198730072,0.11104096615804508,0.3319185198730072,0.11104096615804508,0.0,0.0,0.3319185198730072,0.11104096615804508,7.6011467728325375,0.0,6.3134050247636315,True
0.5014867782592773,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.011259397491812706,-0.0029238425195217133,-0.00741460919380188,0.005584191530942917,-0.0037706003058701754,-0.0008364262175746262,0.3319279651925654,0.11101272865362354,0.3319279651925654,0.11101272865362354,0.0,0.0,0.3319279651925654,0.11101272865362354,7.610078937936082,0.0,6.314801495143239,True
0.5516951084136963,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.00986497662961483,-0.0030013280920684338,-0.006679356098175049,0.004121121484786272,-0.0039724125526845455,-0.00030040834099054337,0.3319344466030934,0.11099334736054273,0.3319344466030934,0.11099334736054273,0.0,0.0,0.3319344466030934,0.11099334736054273,7.61841646595653,0.0,6.31614850352231,True
0.6017487049102783,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.008569751866161823,-0.003093006322160363,-0.005936190485954285,0.0027650995180010796,-0.003969781566411257,0.0002205580531153828,0.3319401351634628,0.11097633381790013,0.3319401351634628,0.11097633381790013,0.0,0.0,0.3319401351634628,0.11097633381790013,7.626164496138186,0.0,6.317405955788329,True
0.6516704559326172,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.007299212273210287,-0.003067478071898222,-0.005310356616973877,0.0018663739319890738,-0.003874940099194646,0.0004989005974493921,0.33194763517766296,0.11095389808365078,0.33194763517766296,0.11095389808365078,0.0,0.0,0.33194763517766296,0.11095389808365078,7.63376741428227,0.0,6.318602856085402,True
0.7018616199493408,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.005775514058768749,-0.002642122795805335,-0.004782333970069885,0.00048207613872364163,-0.003243682673200965,0.0006519074086099863,0.33196319456074913,0.11090733725512554,0.33196319456074913,0.11090733725512554,0.0,0.0,0.33196319456074913,0.11090733725512554,7.642887253022899,0.0,6.319913184518717,True
0.7518236637115479,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.0042875525541603565,-0.001731604104861617,-0.004430755972862244,-0.0007009411347098649,-0.0019349424401298165,0.0006529693491756916,0.33198661246774236,0.11083721911972097,0.33198661246774236,0.11083721911972097,0.0,0.0,0.33198661246774236,0.11083721911972097,7.65179606623472,0.0,6.321036083375035,True
0.801966667175293,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.0042875525541603565,-0.001731604104861617,-0.004430755972862244,-0.0007009411347098649,-0.0019349424401298165,0.0006529693491756916,0.33198661246774236,0.11083721911972097,0.33198661246774236,0.11083721911972097,0.0,0.0,0.33198661246774236,0.11083721911972097,7.65179606623472,0.0,6.321036083375035,True
0.852003812789917,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.002649253234267235,-0.0004477989859879017,-0.004043594002723694,-0.002125486033037305,-0.0001907046535052359,0.0007652170024812222,0.33201704413807476,0.11074602657348788,0.3320170441380748,0.1107460265734879,0.0,0.0,0.3320170441380748,0.1107460265734879,7.661611699661028,0.0,6.322183750588033,True
0.9020547866821289,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",0.0009487770148552954,0.001205703360028565,-0.0036405175924301147,-0.0034547126851975918,0.001994070364162326,0.0009382252465002239,0.33205392087110325,0.11063540859113363,0.3320539208711033,0.11063540859113366,0.0,0.0,0.3320539208711033,0.11063540859113366,7.671809691809285,0.0,6.323274010849129,True
0.9521303176879883,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",-0.0010242151329293847,0.0035876664333045483,-0.0029556602239608765,-0.005072312895208597,0.005052691325545311,0.0011133610969409347,0.3321043285954747,0.11048400304183834,0.33210432859547473,0.11048400304183836,0.0,0.0,0.33210432859547473,0.11048400304183836,7.6836592111646524,0.0,6.324393554818439,True
1.0023231506347656,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",-0.002450833562761545,0.0059004416689276695,-0.002384081482887268,-0.005919260438531637,0.00793240312486887,0.0013487321557477117,0.3321504993956278,0.11034512110299673,0.3321504993956278,0.11034512110299673,0.0,0.0,0.3321504993956278,0.11034512110299673,7.692245823173611,0.0,6.325017712060139,True
1.0522987842559814,single_obstacle,cbf_velocity_filter,"3.000,0.000,1.150",-0.002450833562761545,0.0059004416689276695,-0.002384081482887268,-0.005919260438531637,0.00793240312486887,0.0013487321557477117,0.3321504993956278,0.11034512110299673,0.3321504993956278,0.11034512110299673,0.0,0.0,0.3321504993956278,0.11034512110299673,7.692245823173611,0.0,6.325017712060139,True
