t,x,y,z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,h,correction,goal_distance,cbf_enabled
10.416992664337158,2.6606717109680176,0.8435397148132324,-1.9871926307678223,0.3100709617137909,0.12723971903324127,-0.008064291439950466,0.33072862224284394,0.11453636291305135,0.330728622242844,0.11453636291305137,-0.4957970617954377,0.0,3.533909140476524,False
10.467083215713501,2.6784675121307373,0.8508120775222778,-1.9890785217285156,0.3111960291862488,0.12669140100479126,-0.007210253272205591,0.33076276986434144,0.11443771262861145,0.33076276986434144,0.11443771262861145,-0.4952356679868277,0.0,3.5147134946023177,False
10.517133951187134,2.693866491317749,0.8569645881652832,-1.9905345439910889,0.31199777126312256,0.12639693915843964,-0.006310922559350729,0.3307882594814973,0.11436401264909156,0.3307882594814973,0.11436401264909156,-0.4943939694926005,0.0,3.4981493292796655,False
10.567261457443237,2.693866491317749,0.8569645881652832,-1.9905345439910889,0.31199777126312256,0.12639693915843964,-0.006310922559350729,0.3307882594814973,0.11436401264909156,0.3307882594814973,0.11436401264909156,-0.4943939694926005,0.0,3.4981493292796655,False
10.617359161376953,2.724924087524414,0.869121253490448,-1.9931304454803467,0.3138725459575653,0.125904381275177,-0.004037035629153252,0.33083250303716777,0.11423596165027175,0.33083250303716777,0.11423596165027175,-0.491461489106916,0.0,3.4648245225097343,False
10.667436599731445,2.742987632751465,0.8762995004653931,-1.9944431781768799,0.31460511684417725,0.1257668137550354,-0.002684915903955698,0.330861981059596,0.11415055623745111,0.3308619810595961,0.11415055623745113,-0.48854382856540646,0.0,3.445407432084663,False
10.717607021331787,2.7736551761627197,0.8884619474411011,-1.9958527088165283,0.3155215382575989,0.12565834820270538,0.00020167215552646667,0.3309119707015511,0.1140055597171285,0.33091197070155115,0.11400555971712853,-0.4819033886712365,0.0,3.41245040470745,False
10.767680883407593,2.788849353790283,0.8944687843322754,-1.9960942268371582,0.31572824716567993,0.1256464719772339,0.0017154731322079897,0.33093646992099585,0.11393442357878404,0.33093646992099585,0.11393442357878404,-0.4778409984603602,0.0,3.3961283458474942,False
10.81787371635437,2.8063478469848633,0.9013102054595947,-1.9962372779846191,0.31585848331451416,0.1254238337278366,0.003456992795690894,0.3309625233246359,0.11385872015172932,0.33096252332463594,0.11385872015172933,-0.472638757166985,0.0,3.377355968666237,False
10.867767810821533,2.8210604190826416,0.9069605469703674,-1.9961283206939697,0.315626859664917,0.125288724899292,0.004721146542578936,0.330981379400272,0.11380389488191144,0.330981379400272,0.11380389488191144,-0.46790319262033186,0.0,3.361605584390047,False
10.917888402938843,2.8210604190826416,0.9069605469703674,-1.9961283206939697,0.315626859664917,0.125288724899292,0.004721146542578936,0.330981379400272,0.11380389488191144,0.330981379400272,0.11380389488191144,-0.46790319262033186,0.0,3.361605584390047,False
10.967896699905396,2.83555269241333,0.9124878644943237,-1.995896339416504,0.31529468297958374,0.12489458173513412,0.005687710363417864,0.3309988825332984,0.1137529769355848,0.3309988825332984,0.1137529769355848,-0.46282298017808365,0.0,3.3461036157543957,False
11.018043518066406,2.8497819900512695,0.9178501963615417,-1.995467185974121,0.3147481679916382,0.1243666484951973,0.006532411091029644,0.33101413040871935,0.11370859892619956,0.33101413040871935,0.11370859892619956,-0.45748556652612216,0.0,3.330904037603019,False
11.068049192428589,2.866065502166748,0.923882782459259,-1.994811773300171,0.31409722566604614,0.12333010882139206,0.006966056302189827,0.3310283735788124,0.1136671275513118,0.3310283735788124,0.1136671275513118,-0.45100215456549186,0.0,3.313543979276114,False
11.118112087249756,2.8797249794006348,0.9288027286529541,-1.9941282272338867,0.3132302165031433,0.12233331799507141,0.007188114337623119,0.33103585527443014,0.11364533656391934,0.33103585527443014,0.11364533656391934,-0.44535941066664897,0.0,3.2990270987546806,False
11.16822361946106,2.893167018890381,0.9334969520568848,-1.9932382106781006,0.31224825978279114,0.12120155245065689,0.007551125250756741,0.33103845801892756,0.11363775478444954,0.33103845801892756,0.11363775478444954,-0.43967015464773773,0.0,3.2847891749368694,False
11.2182776927948,2.9065403938293457,0.9379286170005798,-1.992112398147583,0.31113120913505554,0.12000960111618042,0.007811725605279207,0.3310332292915661,0.11365298546363574,0.33103322929156614,0.11365298546363577,-0.4340552114258056,0.0,3.2707014473344707,False
11.268363952636719,2.922271251678467,0.9429743885993958,-1.9908947944641113,0.3103560507297516,0.1184801384806633,0.007396996486932039,0.33102149856620866,0.11368714741333558,0.33102149856620866,0.11368714741333558,-0.4272575441299633,0.0,3.254184597007621,False
11.318479299545288,2.9359536170959473,0.9470924139022827,-1.989758014678955,0.31000134348869324,0.1172180250287056,0.006764831952750683,0.33100220912174927,0.11374329675423397,0.33100220912174927,0.11374329675423397,-0.42141402036565445,0.0,3.2399065760372676,False
11.368519067764282,2.9359536170959473,0.9470924139022827,-1.989758014678955,0.31000134348869324,0.1172180250287056,0.006764831952750683,0.33100220912174927,0.11374329675423397,0.33100220912174927,0.11374329675423397,-0.42141402036565445,0.0,3.2399065760372676,False
11.418598413467407,2.9801106452941895,0.9597346186637878,-1.9867370128631592,0.3097423315048218,0.11332381516695023,0.0030822225380688906,0.33091685616612376,0.11399137820523503,0.33091685616612376,0.11399137820523503,-0.40101387530766,0.0,3.194038787847144,False
11.468693494796753,2.9940786361694336,0.9636216759681702,-1.9858002662658691,0.30969300866127014,0.11235219240188599,0.0014386720722541213,0.33088550581748666,0.11408234762620373,0.33088550581748666,0.11408234762620373,-0.3938982030546807,0.0,3.1795665232946515,False
11.518781185150146,2.9940786361694336,0.9636216759681702,-1.9858002662658691,0.30969300866127014,0.11235219240188599,0.0014386720722541213,0.33088550581748666,0.11408234762620373,0.33088550581748666,0.11408234762620373,-0.3938982030546807,0.0,3.1795665232946515,False
11.568846702575684,3.0217597484588623,0.9714365005493164,-1.9844954013824463,0.3097560405731201,0.11078841984272003,-0.0018456316320225596,0.33082627715988183,0.11425399047968968,0.3308262771598819,0.1142539904796897,-0.3783376387475048,0.0,3.150850340511598,False
11.618916749954224,3.0217597484588623,0.9714365005493164,-1.9844954013824463,0.3097560405731201,0.11078841984272003,-0.0018456316320225596,0.33082627715988183,0.11425399047968968,0.3308262771598819,0.1142539904796897,-0.3783376387475048,0.0,3.150850340511598,False
11.668960094451904,3.0522496700286865,0.9800348281860352,-1.9837684631347656,0.310389906167984,0.1098412275314331,-0.005289771128445864,0.3307593419959634,0.11444761981971176,0.3307593419959634,0.11444761981971176,-0.3593017075242617,0.0,3.1192244163508787,False
11.71903371810913,3.0522496700286865,0.9800348281860352,-1.9837684631347656,0.310389906167984,0.1098412275314331,-0.005289771128445864,0.3307593419959634,0.11444761981971176,0.3307593419959634,0.11444761981971176,-0.3593017075242617,0.0,3.1192244163508787,False
11.769141674041748,3.0667014122009277,0.983987033367157,-1.9837183952331543,0.31110846996307373,0.10955815017223358,-0.00701275747269392,0.33072280093943346,0.11455317079319914,0.33072280093943346,0.11455317079319914,-0.3498204397757032,0.0,3.104274948123974,False
11.819220542907715,3.0814287662506104,0.9879778027534485,-1.9838473796844482,0.31204670667648315,0.1093565970659256,-0.008441795594990253,0.33068387305080005,0.11466549657208289,0.33068387305080005,0.11466549657208289,-0.3397692172933713,0.0,3.089052763257561,False
11.869329929351807,3.0988516807556152,0.9927521347999573,-1.984398603439331,0.3134080469608307,0.10936181992292404,-0.010092097334563732,0.3306391478731368,0.11479439835517223,0.3306391478731368,0.11479439835517223,-0.3271715440619172,0.0,3.0710274880249058,False
