t,scenario,controller,obstacles,x,y,z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,wind_vx,wind_vy,v_disturbed_x,v_disturbed_y,h,correction,goal_distance,cbf_enabled
0.0006682872772216797,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.014918114058673382,0.010473755188286304,-0.04111514985561371,0.016505910083651543,-0.0006546734948642552,-0.012216535396873951,0.34093236078116074,0.07915254495077476,0.34093236078116074,0.07915254495077476,0.0,0.0,0.34093236078116074,0.07915254495077476,6.2546844362391685,0.0,6.144264672557941,False
0.05084538459777832,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.015076304785907269,0.009915966540575027,-0.039669424295425415,0.016254549846053123,-0.0013604196719825268,-0.011101830750703812,0.34092489890427213,0.07918467848714057,0.3409248989042722,0.07918467848714059,0.0,0.0,0.3409248989042722,0.07918467848714059,6.253353206358231,0.0,6.144236751429255,False
0.1009066104888916,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.015345468185842037,0.009307525120675564,-0.03799314796924591,0.016015052795410156,-0.001971037592738867,-0.009803914465010166,0.34091647394586383,0.07922094288961185,0.34091647394586383,0.07922094288961185,0.0,0.0,0.34091647394586383,0.07922094288961185,6.251402451459944,0.0,6.144112256856129,False
0.15096378326416016,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.015600044280290604,0.008798763155937195,-0.03651954233646393,0.015895988792181015,-0.0023501114919781685,-0.008763163350522518,0.34090933981522126,0.0792516373758295,0.3409093398152213,0.07925163737582952,0.0,0.0,0.3409093398152213,0.07925163737582952,6.249619436197454,0.0,6.143979468668048,False
0.20103096961975098,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.01583358645439148,0.008341263048350811,-0.03512874245643616,0.015850994735956192,-0.0028550969436764717,-0.007698320783674717,0.3409029083882753,0.07927929775430118,0.34090290838827536,0.07927929775430119,0.0,0.0,0.34090290838827536,0.07927929775430119,6.247992766309931,0.0,6.1438556058179925,False
0.2510652542114258,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.0159846693277359,0.00802881084382534,-0.03380128741264343,0.015658224001526833,-0.0029719111043959856,-0.0067415181547403336,0.3408985391822122,0.07929808310062557,0.3408985391822122,0.07929808310062557,0.0,0.0,0.3408985391822122,0.07929808310062557,6.2469256207122985,0.0,6.143779233432916,False
0.30116915702819824,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.016054701060056686,0.007903821766376495,-0.03236664831638336,0.0154792545363307,-0.0028173013124614954,-0.005614674184471369,0.34089676300183347,0.0793057184247881,0.34089676300183347,0.0793057184247881,0.0,0.0,0.34089676300183347,0.0793057184247881,6.246449217902088,0.0,6.143739342628242,False
0.35142946243286133,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.01605420745909214,0.008009743876755238,-0.03132975101470947,0.01516431663185358,-0.0024894168600440025,-0.00469195144250989,0.3408980961232841,0.07929998776494308,0.3408980961232842,0.07929998776494311,0.0,0.0,0.3408980961232842,0.07929998776494311,6.246548784275911,0.0,6.143715823604643,False
0.40134286880493164,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.016014430671930313,0.008278186433017254,-0.030597731471061707,0.014914154075086117,-0.002003661124035716,-0.0039839791133999825,0.34090158694590006,0.07928497977402114,0.34090158694590006,0.07928497977402114,0.0,0.0,0.34090158694590006,0.07928497977402114,6.247000318656044,0.0,6.143693750528647,False
0.4514503479003906,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.015977220609784126,0.008630651980638504,-0.03006121516227722,0.014653189107775688,-0.0015569004463031888,-0.003587443381547928,0.34090612555825356,0.07926546257267567,0.3409061255582536,0.07926546257267568,0.0,0.0,0.3409061255582536,0.07926546257267568,6.247515799343722,0.0,6.143650159869849,False
0.5015301704406738,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.01605958119034767,0.009148905985057354,-0.02967037260532379,0.014472520910203457,-0.0009583007777109742,-0.003200366161763668,0.3409123968268535,0.07923848616530957,0.34091239682685354,0.07923848616530958,0.0,0.0,0.34091239682685354,0.07923848616530958,6.247565805825477,0.0,6.143452588047408,False
0.5516657829284668,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.01621980033814907,0.009649427607655525,-0.02948392927646637,0.014600828289985657,-0.0005014697671867907,-0.0029460506048053503,0.34091821643902315,0.07921344393494917,0.3409182164390232,0.07921344393494918,0.0,0.0,0.3409182164390232,0.07921344393494918,6.2471977164646795,0.0,6.143183229565674,False
0.6017022132873535,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.016160668805241585,0.01008190494030714,-0.02959001064300537,0.014123202301561832,-0.00023743412748444825,-0.002928376430645585,0.3409238200782075,0.0791893231646919,0.3409238200782075,0.0791893231646919,0.0,0.0,0.3409238200782075,0.0791893231646919,6.247901048682479,0.0,6.143142962077937,False
0.6518430709838867,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.015820829197764397,0.010441911406815052,-0.029725030064582825,0.013308536261320114,0.00017702855984680355,-0.0029783861245959997,0.34092933058656916,0.07916559572057694,0.34092933058656916,0.07916559572057694,0.0,0.0,0.34092933058656916,0.07916559572057694,6.249988740588092,0.0,6.143392550524349,False
0.7018787860870361,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.015820829197764397,0.010441911406815052,-0.029725030064582825,0.013308536261320114,0.00017702855984680355,-0.0029783861245959997,0.34092933058656916,0.07916559572057694,0.34092933058656916,0.07916559572057694,0.0,0.0,0.34092933058656916,0.07916559572057694,6.249988740588092,0.0,6.143392550524349,False
0.7522933483123779,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.014329679310321808,0.011290508322417736,-0.029724642634391785,0.011024550534784794,0.0010193870402872562,-0.002792365150526166,0.3409443195493354,0.07910101748423098,0.3409443195493354,0.07910101748423098,0.0,0.0,0.3409443195493354,0.07910101748423098,6.258479940363818,0.0,6.144653223759717,False
0.8023991584777832,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.014329679310321808,0.011290508322417736,-0.029724642634391785,0.011024550534784794,0.0010193870402872562,-0.002792365150526166,0.3409443195493354,0.07910101748423098,0.3409443195493354,0.07910101748423098,0.0,0.0,0.3409443195493354,0.07910101748423098,6.258479940363818,0.0,6.144653223759717,False
0.8523852825164795,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.01332327350974083,0.011683311313390732,-0.029481619596481323,0.009712359867990017,0.001483318512327969,-0.0025751881767064333,0.34095217051371396,0.07906717031731506,0.34095217051371396,0.07906717031731506,0.0,0.0,0.34095217051371396,0.07906717031731506,6.264047967311662,0.0,6.145544846112985,False
0.9024786949157715,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.012058911845088005,0.012037299573421478,-0.029104799032211304,0.00814609695225954,0.0018059329595416784,-0.002461098600178957,0.34096027861159517,0.07903219855921621,0.34096027861159517,0.07903219855921621,0.0,0.0,0.34096027861159517,0.07903219855921621,6.27091754195753,0.0,6.146696587028619,False
0.9525494575500488,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.010350381024181843,0.012316915206611156,-0.02867153286933899,0.006166116800159216,0.001955257495865226,-0.002010396681725979,0.3409687372537735,0.07899569744971642,0.3409687372537735,0.07899569744971642,0.0,0.0,0.3409687372537735,0.07899569744971642,6.2800220791477575,0.0,6.148297886563309,False
1.0026476383209229,multi_obstacle,baseline_no_cbf,"2.600,-0.450,0.800;3.700,0.550,0.800",0.008731886744499207,0.012415794655680656,-0.028217941522598267,0.00451501552015543,0.0020252754911780357,-0.0017486041178926826,0.34097466593466796,0.07897010314506085,0.34097466593466796,0.07897010314506085,0.0,0.0,0.34097466593466796,0.07897010314506085,6.288498801921769,0.0,6.149852317888061,False
